date,time,cardtype0_weight,cardtype1_weight,cardtype2_weight,cardtype3_weight,cardtype4_weight,cardtype5_weight,cardtype6_weight
2014/9/12,7,0.0,0.00629811056683,0.109867039888,0.750874737579,0.00536505714952,0.000233263354327,0.127361791463
2014/12/1,8,0.0,0.00771568856675,0.0285246668225,0.828851999065,0.00467617488894,0.000233808744447,0.129997661913
2014/8/5,8,0.0,0.00561929290564,0.0470615780848,0.811753687661,0.00585343011004,0.000702411613205,0.129009599625
2014/9/1,8,0.0,0.00375851538642,0.0265445149166,0.828752642706,0.00375851538642,0.000939628846606,0.136246182758
2014/9/11,8,0.0,0.00638448805864,0.0245921021518,0.821707259399,0.00401986285174,0.000472925041381,0.142823362497
2014/12/10,8,0.0,0.00473148805299,0.0262597586941,0.812869647504,0.00496806245564,0.0,0.151171043293
2014/11/25,8,0.0,0.00733901515152,0.0284090909091,0.805871212121,0.00639204545455,0.000473484848485,0.151515151515
2014/11/18,8,0.0,0.00595096405618,0.0261842418472,0.799333492026,0.00523684836944,0.0,0.163294453701
2014/11/17,8,0.0,0.00738622825828,0.0295449130331,0.806290207291,0.00714796283059,0.000476530855373,0.149154157732
2014/9/9,8,0.0,0.00572519083969,0.0364980916031,0.793416030534,0.00524809160305,0.000715648854962,0.158396946565
2014/9/2,8,0.0,0.00575539568345,0.0244604316547,0.824220623501,0.00647482014388,0.000479616306954,0.13860911271
2014/9/1,7,0.0,0.00792507204611,0.073967339097,0.798030739673,0.00576368876081,0.0,0.114313160423
2014/9/2,7,0.0,0.00674536256324,0.0790171043122,0.79089376054,0.00554083353409,0.0,0.117802939051
2014/9/4,8,0.0,0.00482975126781,0.0258391692828,0.810915237865,0.00386380101425,0.00024148756339,0.154310553007
2014/10/28,8,0.0,0.00558116961902,0.0274205289978,0.809754913856,0.00606648871633,0.000242659548653,0.150934239262
2014/9/3,7,0.0,0.00898058252427,0.0883495145631,0.768932038835,0.00655339805825,0.000728155339806,0.12645631068
2014/12/24,8,0.0,0.00607385811467,0.0279397473275,0.813411078717,0.00728862973761,0.000728862973761,0.144557823129
2014/9/18,8,0.0,0.00558930741191,0.0281895504253,0.808505467801,0.00607533414338,0.000243013365735,0.151397326853
2014/10/29,8,0.0,0.00656934306569,0.0240875912409,0.815815085158,0.00583941605839,0.000729927007299,0.14695863747
2014/8/7,8,0.0,0.00389294403893,0.0428223844282,0.801946472019,0.00462287104623,0.000243309002433,0.146472019465
2014/8/1,8,0.0,0.00584083718666,0.0528109028961,0.805062058895,0.00462399610611,0.000243368216111,0.1314188367
2014/12/15,8,0.0,0.00852826510721,0.0289961013645,0.815545808967,0.00438596491228,0.000974658869396,0.14156920078
2014/8/26,8,0.0,0.00585794483769,0.038076641445,0.812789846229,0.00414937759336,0.000244081034904,0.13888210886
2014/9/24,7,0.0,0.00588091154129,0.071551090419,0.797843665768,0.00612594952218,0.000490075961774,0.118108306788
2014/12/19,8,0.0,0.00639134709931,0.0282694198623,0.82005899705,0.00589970501475,0.000245821042281,0.139134709931
2014/10/15,8,0.0,0.00762607626076,0.0322263222632,0.806642066421,0.00565805658057,0.000984009840098,0.146863468635
2014/11/5,8,0.0,0.00616370808679,0.0268737672584,0.796597633136,0.00591715976331,0.000986193293886,0.163461538462
2014/8/6,8,0.0,0.00665844636252,0.0503082614057,0.819482120838,0.00567200986436,0.0,0.117879161529
2014/11/20,8,0.0,0.00642609985171,0.0311418685121,0.80276816609,0.00271873455264,0.000247157686604,0.156697973307
2014/11/17,7,0.0,0.00841584158416,0.090099009901,0.777722772277,0.00594059405941,0.000247524752475,0.117574257426
2014/11/10,8,0.0,0.00719246031746,0.0248015873016,0.822172619048,0.0062003968254,0.000496031746032,0.139136904762
2014/9/24,8,0.0,0.0047123015873,0.0287698412698,0.802083333333,0.00446428571429,0.000496031746032,0.159474206349
2014/11/13,8,0.0,0.00645001240387,0.0255519722153,0.801786157281,0.00694616720417,0.000992309600595,0.158273381295
2014/11/24,7,0.0,0.00819875776398,0.0884472049689,0.780372670807,0.00571428571429,0.000248447204969,0.11701863354
2014/8/14,8,0.0,0.00447984071677,0.0408163265306,0.814086610254,0.00547536087606,0.000995520159283,0.134146341463
2014/12/31,8,0.0,0.00597758405978,0.0286425902864,0.814694894147,0.00622665006227,0.0,0.144458281445
2014/9/4,7,0.0,0.0109643658111,0.0839770745078,0.779715923249,0.00573137303763,0.0,0.119611263394
2014/11/27,8,0.0,0.00548491647968,0.0381451009723,0.821241585639,0.00398903016704,0.00024931438544,0.130890052356
2014/8/21,8,0.0,0.00773453093812,0.0406686626747,0.837325349301,0.00374251497006,0.0,0.110528942116
2014/11/21,8,0.0,0.00524082855004,0.0296980284502,0.815073621163,0.00573995507861,0.000249563264287,0.143998003494
2014/8/27,8,0.0,0.00825,0.04425,0.801,0.00475,0.00025,0.1415
2014/11/3,8,0.0,0.00451127819549,0.0323308270677,0.811528822055,0.00526315789474,0.000501253132832,0.145864661654
2014/8/29,8,0.0,0.00601654550013,0.0396089245425,0.785911255954,0.0065179242918,0.000250689395839,0.161694660316
2014/11/11,8,0.0,0.00702282417858,0.0268372209681,0.815149235014,0.00451467268623,0.000250815149235,0.146225232004
2014/12/18,8,0.0,0.00728460185883,0.0324039186134,0.803566942979,0.00577744285355,0.000502386335092,0.15046470736
2014/12/5,8,0.0,0.0103066867773,0.0301659125189,0.807943690297,0.0052790346908,0.000251382604324,0.146053293112
2014/11/28,8,0.0,0.00678733031674,0.0281548516843,0.821266968326,0.00804424333836,0.0,0.135746606335
2014/9/19,8,0.0,0.00779874213836,0.0281761006289,0.805283018868,0.00477987421384,0.0,0.153962264151
2014/12/22,17,0.0,0.00755096904103,0.10369997483,0.814497860559,0.00327208658445,0.000503397936068,0.0704757110496
2014/12/26,8,0.0,0.00505050505051,0.0255050505051,0.815404040404,0.00530303030303,0.000757575757576,0.14797979798
2014/12/2,8,0.0,0.00606980273141,0.0298431967628,0.809559939302,0.00505816894284,0.000505816894284,0.148963075367
2014/9/10,7,0.0,0.00784611490762,0.0923816755252,0.770437863832,0.00809921538851,0.00101240192356,0.120222728423
2014/12/16,8,0.0,0.00633392449962,0.0273625538384,0.82670382569,0.00481378261971,0.00050671395997,0.134279199392
2014/12/17,8,0.0,0.00583016476553,0.0250950570342,0.803041825095,0.00583016476553,0.000253485424588,0.159949302915
2014/9/26,7,0.0,0.00584349593496,0.107215447154,0.758130081301,0.00508130081301,0.0,0.123729674797
2014/12/9,8,0.0,0.00737538148525,0.0264496439471,0.7998474059,0.00508646998983,0.000254323499491,0.160986775178
2014/9/25,8,0.0,0.0071283095723,0.0254582484725,0.813136456212,0.00560081466395,0.000254582484725,0.148421588595
2014/9/17,7,0.0,0.010183299389,0.105142566191,0.765784114053,0.00763747454175,0.000254582484725,0.11099796334
2014/8/22,8,0.0,0.00713921468638,0.0443651198368,0.821774604793,0.0050994390617,0.000254971953085,0.121366649669
2014/12/12,8,0.0,0.0053694707236,0.0273587317822,0.814625415495,0.00511378164152,0.000255689082076,0.147276911276
2014/11/14,8,0.0,0.00613810741688,0.0255754475703,0.822762148338,0.00537084398977,0.0,0.140153452685
2014/12/3,8,0.0,0.00793244626407,0.0243091095189,0.860286591607,0.00307062436029,0.000767656090072,0.10363357216
2014/12/25,8,0.0,0.00742067553736,0.0276356192426,0.823694984647,0.00281473899693,0.000255885363357,0.138178096213
2014/8/8,8,0.0,0.00615542446781,0.0448833034111,0.821492690433,0.00538599640934,0.000256476019492,0.121826109259
2014/10/13,8,0.0,0.00846587993843,0.0279630579785,0.832478193946,0.00538737814264,0.0,0.125705489995
2014/12/30,8,0.0,0.00692662904053,0.0282195997948,0.808876346845,0.00692662904053,0.000513083632632,0.148537711647
2014/10/21,8,0.0,0.00643169539491,0.0226395677901,0.816310779521,0.0069462310265,0.0,0.147671726267
2014/8/25,7,0.0,0.00643997939207,0.038124678001,0.839773312725,0.00669757856775,0.000772797527048,0.108191653787
2014/12/29,8,0.0,0.00696414753676,0.0263090018055,0.810678359556,0.00593242197575,0.0005158627805,0.149600206345
2014/10/22,8,0.0,0.00672182006205,0.0230093071355,0.809979317477,0.00568769389866,0.00103412616339,0.153567735264
2014/12/23,8,0.0,0.00957804814911,0.0297696091121,0.815428423505,0.00698938648719,0.000258866166192,0.13797566658
2014/11/18,7,0.0,0.00984966303784,0.0938310005184,0.746759979264,0.00518403317781,0.000518403317781,0.143856920684
2014/12/15,7,0.0,0.0077841203944,0.118059159315,0.744940321744,0.00544888427608,0.0,0.123767514271
2014/10/29,7,0.0,0.0132985658409,0.108735332464,0.755410691004,0.00651890482399,0.0,0.116036505867
2014/9/29,8,0.0,0.00651890482399,0.0315514993481,0.807301173403,0.00573663624511,0.00026075619296,0.148631029987
2014/10/11,8,0.0,0.00444793301936,0.0259026687598,0.812925170068,0.00549450549451,0.0,0.151229722658
2014/11/4,8,0.0,0.00680806493847,0.0301125949201,0.820371825085,0.00602251898403,0.000785545954438,0.135899450118
2014/10/27,7,0.0,0.0115213406651,0.10447761194,0.771406127258,0.00680806493847,0.000523697302959,0.105263157895
2014/12/1,7,0.0,0.0110062893082,0.111373165618,0.762054507338,0.00576519916143,0.000262054507338,0.109538784067
2014/10/24,8,0.0,0.00394011032309,0.026792750197,0.800105069609,0.00367743630155,0.000525348043079,0.164959285527
2014/11/11,7,0.0,0.0105235464351,0.0944488292555,0.773480662983,0.00710339384373,0.0,0.114443567482
2014/9/23,8,0.0,0.00736842105263,0.0273684210526,0.810526315789,0.00447368421053,0.000263157894737,0.15
2014/10/30,8,0.0,0.00895915678524,0.0263504611331,0.81185770751,0.00421607378129,0.00105401844532,0.147562582345
2014/9/25,7,0.0,0.00844327176781,0.0973614775726,0.76437994723,0.00686015831135,0.000527704485488,0.122427440633
2014/9/5,7,0.0,0.00738786279683,0.076253298153,0.797625329815,0.00633245382586,0.000263852242744,0.112137203166
2014/10/8,8,0.0,0.00666488936284,0.0266595574513,0.834444148227,0.00373233804319,0.000533191149027,0.127965875766
2014/9/19,7,0.0,0.00987456631972,0.080064051241,0.770483053109,0.00613824392848,0.000266880170803,0.133173205231
2014/11/7,8,0.0,0.00668270515905,0.0245923549853,0.835070836675,0.00507885592088,0.0,0.12857524726
2014/11/26,8,0.0,0.005081572613,0.0280823749666,0.807702594277,0.00615137737363,0.0,0.15298208077
2014/10/27,8,0.0,0.00536049316537,0.0300187617261,0.836772983114,0.00455641919057,0.000268024658269,0.123023318145
2014/9/9,7,0.0,0.0104697986577,0.0837583892617,0.775302013423,0.00375838926174,0.000268456375839,0.12644295302
2014/8/4,7,0.0,0.00941113202474,0.0419467598817,0.825221833826,0.00537778972842,0.000268889486421,0.117773595052
2014/12/11,8,0.0,0.00779779510621,0.0317289593977,0.812046248992,0.00430223178274,0.000268889486421,0.143855875235
2014/11/27,7,0.0,0.00837385197191,0.121285791464,0.751215559157,0.00405186385737,0.000810372771475,0.114262560778
2014/9/18,7,0.0,0.00730124391563,0.093023255814,0.778799351001,0.00432666306111,0.0,0.116549486209
2014/10/31,8,0.0,0.00622126048147,0.0248850419259,0.821747362727,0.00378685420611,0.0,0.14335948066
2014/10/13,7,0.0,0.00813008130081,0.0962059620596,0.777235772358,0.00758807588076,0.000271002710027,0.110569105691
2014/10/23,8,0.0,0.00515603799186,0.0287652645862,0.838263229308,0.00569877883311,0.000271370420624,0.12184531886
2014/12/4,8,0.0,0.00516585100598,0.0296356715606,0.849646547036,0.00380641653072,0.000271886895052,0.111473626971
2014/12/8,8,0.0,0.00435137340223,0.0326353005167,0.836279575741,0.00543921675279,0.0,0.121294533587
2014/11/19,7,0.0,0.0103598691385,0.100054525627,0.770174482007,0.00654307524537,0.000545256270447,0.112322791712
2014/10/8,7,0.0,0.0120021822149,0.0998363338789,0.758865248227,0.00654664484452,0.000272776868522,0.122476813966
2014/9/23,7,0.0,0.00928961748634,0.0808743169399,0.777049180328,0.00491803278689,0.000273224043716,0.127595628415
2014/10/14,8,0.0,0.00877433506992,0.0216616397039,0.803125856869,0.00630655333151,0.00054839594187,0.159583219084
2014/11/13,7,0.0,0.00767964893033,0.0938014262205,0.760285244103,0.00685682940208,0.000274273176083,0.131102578168
2014/9/12,18,0.0,0.00795392210642,0.0866703236423,0.864783324191,0.00466264399342,0.000274273176083,0.0356555128908
2014/12/10,7,0.0,0.0115416323166,0.101126683155,0.752404506733,0.00632041769717,0.000549601538884,0.12805715856
2014/12/18,7,0.0,0.0129298486933,0.123796423659,0.749931224209,0.00632737276479,0.000550206327373,0.106464924347
2014/12/2,7,0.0,0.00798018712163,0.115299944964,0.750412768299,0.00825536598789,0.0,0.118051733627
2014/11/20,7,0.0,0.00745444505798,0.0833793484263,0.781888459415,0.00524572059636,0.000552181115406,0.121479845389
2014/10/17,7,0.0,0.00773480662983,0.116574585635,0.758011049724,0.00331491712707,0.0,0.114364640884
2014/8/19,7,0.0,0.00663166620613,0.0447637468914,0.829234595192,0.00469743022935,0.000828958275767,0.113843603205
2014/9/11,7,0.0,0.00773908236595,0.0972913211719,0.783305693753,0.00552791597568,0.000276395798784,0.105859590934
2014/10/10,8,0.0,0.00470914127424,0.0260387811634,0.818559556787,0.00637119113573,0.000554016620499,0.143767313019
2014/11/3,7,0.0,0.00664819944598,0.095567867036,0.783102493075,0.00664819944598,0.0,0.108033240997
2014/9/10,17,0.0,0.0108063175395,0.0989193682461,0.810473815461,0.0055417013023,0.000277085065115,0.0739817123857
2014/10/21,7,0.0,0.00859201773836,0.103381374723,0.776607538803,0.00582039911308,0.0,0.105598669623
2014/9/22,7,0.0,0.00666481532908,0.0869202999167,0.786170508192,0.00833101916134,0.000277700638711,0.111635656762
2014/11/28,7,0.0,0.00639244024458,0.108115619789,0.769316286826,0.00639244024458,0.0,0.109783212896
2014/12/31,17,0.0,0.00583657587549,0.127292940523,0.787659811006,0.00277932184547,0.000277932184547,0.0761534185659
2014/10/9,7,0.0,0.00974658869396,0.0969089390142,0.759120022278,0.00445558340295,0.0,0.129768866611
2014/9/4,17,0.0,0.00951847704367,0.114221724524,0.798992161254,0.00559910414334,0.0,0.0716685330347
2014/12/23,7,0.0,0.00899128968811,0.109300365271,0.773250913178,0.00674346726609,0.000280977802754,0.101432986794
2014/12/22,8,0.0,0.00674725892606,0.0309249367444,0.83694124262,0.0019679505201,0.000281135788586,0.123137475401
2014/12/12,7,0.0,0.00815523059618,0.0987064116985,0.768278965129,0.00787401574803,0.000562429696288,0.116422947132
2014/9/15,17,0.0,0.00875706214689,0.102824858757,0.81384180791,0.00593220338983,0.000847457627119,0.0677966101695
2014/11/14,7,0.0,0.0107344632768,0.0988700564972,0.763559322034,0.00762711864407,0.0,0.119209039548
2014/11/20,17,0.0,0.0118845500849,0.111771363894,0.792020373514,0.00452744765139,0.000282965478212,0.0795132993775
2014/10/16,8,0.0,0.00821529745042,0.0226628895184,0.837110481586,0.00509915014164,0.00056657223796,0.126345609065
2014/9/28,8,0.0,0.00510204081633,0.0260770975057,0.796768707483,0.00538548752834,0.000566893424036,0.166099773243
2014/11/5,7,0.0,0.00966183574879,0.104859335038,0.749360613811,0.00568343279341,0.00028417163967,0.130150610969
2014/10/28,7,0.0,0.0110889963037,0.101222632926,0.773102075633,0.00312766562411,0.0,0.111458629514
2014/10/31,7,0.0,0.00711439954468,0.10187820148,0.769208878771,0.00626067159932,0.000284575981787,0.115253272624
2014/10/30,7,0.0,0.00968660968661,0.0960113960114,0.777492877493,0.00541310541311,0.0014245014245,0.109971509972
2014/12/17,17,0.0,0.0108292960958,0.104873183243,0.787688800228,0.00370475919065,0.000284981476204,0.0926189797663
2014/11/25,7,0.0,0.00798175598632,0.095496009122,0.776225769669,0.00741163055872,0.000285062713797,0.11259977195
2014/10/23,7,0.0,0.0114187838995,0.100770767913,0.762774764488,0.00599486154725,0.000285469597488,0.118755352555
2014/9/10,18,0.0,0.00571265352756,0.0651242502142,0.889174521565,0.0025706940874,0.000285632676378,0.0371322479292
2014/9/29,7,0.0,0.00799771493859,0.086832333619,0.764638674664,0.00485575549843,0.0,0.13567552128
2014/12/29,7,0.0,0.00971428571429,0.121714285714,0.756857142857,0.00514285714286,0.000571428571429,0.106
2014/11/24,18,0.0,0.00714285714286,0.0862857142857,0.862857142857,0.00314285714286,0.000285714285714,0.0402857142857
2014/10/22,7,0.0,0.0134670487106,0.0974212034384,0.753008595989,0.0080229226361,0.0,0.128080229226
2014/10/17,8,0.0,0.00630914826498,0.0260969314597,0.800114711787,0.00774304559794,0.00114711786636,0.158589045024
2014/10/20,8,0.0,0.00487525093203,0.0263837109263,0.825638084313,0.00716948666475,0.0,0.135933467164
2014/12/17,7,0.0,0.00947731188972,0.113727742677,0.758759333716,0.00660539919586,0.000574382538771,0.110855829983
2014/11/12,8,0.0,0.00806683952751,0.0270815326995,0.831460674157,0.00547392682224,0.000288101411697,0.127628925382
2014/10/31,18,0.0,0.0051993067591,0.112362796072,0.835355285962,0.00288850375505,0.0,0.0441941074523
2014/12/10,17,0.0,0.0086780445473,0.102111657507,0.81284350593,0.00520682672838,0.000578536303153,0.0705814289847
2014/10/9,8,0.0,0.00753841693244,0.0281240939403,0.819367932734,0.00811829515802,0.000289939112786,0.136561322122
2014/9/3,18,0.0,0.00667828106852,0.0627177700348,0.872241579559,0.00406504065041,0.0,0.0542973286876
2014/8/14,7,0.0,0.00960978450786,0.0489225393128,0.828479906814,0.0055329062318,0.0,0.107454863133
2014/12/24,7,0.0,0.0110722610723,0.110431235431,0.759615384615,0.00495337995338,0.000874125874126,0.113053613054
2014/10/14,7,0.0,0.0142898804316,0.114319043453,0.740449110528,0.0058326042578,0.0,0.12510936133
2014/12/8,7,0.0,0.00729501021301,0.099212138897,0.791946308725,0.00700320980449,0.000583600817041,0.0939597315436
2014/11/21,7,0.0,0.00817518248175,0.087299270073,0.772262773723,0.00759124087591,0.00029197080292,0.124379562044
2014/11/24,17,0.0,0.00877963125549,0.117939713199,0.796019900498,0.00497512437811,0.000292654375183,0.071992976295
2014/9/1,18,0.0,0.0099589923843,0.0577035735208,0.880199179848,0.00468658465144,0.000292911540715,0.0471587580551
2014/11/14,17,0.0,0.00732278851787,0.129173989455,0.786174575278,0.00527240773286,0.0,0.0720562390158
2014/9/28,7,0.0,0.00849941383353,0.121043376319,0.723036342321,0.00439624853458,0.000586166471278,0.142438452521
2014/12/23,17,0.0,0.00911764705882,0.105882352941,0.807941176471,0.00441176470588,0.000294117647059,0.0723529411765
2014/12/11,7,0.0,0.00970588235294,0.102941176471,0.765294117647,0.00558823529412,0.0,0.116470588235
2014/8/26,7,0.0,0.00824256697086,0.0529879305269,0.818074771858,0.00706505740359,0.0,0.113629673241
2014/8/25,18,0.0,0.00883652430044,0.0450662739323,0.903681885125,0.00324005891016,0.000294550810015,0.0388807069219
2014/12/22,7,0.0,0.0091391509434,0.114386792453,0.765625,0.00619103773585,0.000294811320755,0.104363207547
2014/11/21,18,0.0,0.00560306694191,0.104983780596,0.845473311707,0.0023591860808,0.000884694780301,0.0406959598938
2014/9/2,18,0.0,0.00797636632201,0.0682422451994,0.891580502216,0.00354505169867,0.000295420974889,0.0283604135894
2014/10/10,7,0.0,0.0118308192842,0.114167406093,0.744454303461,0.00473232771369,0.0,0.124815143449
2014/12/17,18,0.0,0.00414446417999,0.0968028419183,0.851391355832,0.00414446417999,0.000296033155713,0.0432208407342
2014/9/4,18,0.0,0.00592768227623,0.0717249555424,0.88026081802,0.00326022525193,0.0,0.0388263189093
2014/9/2,17,0.0,0.00859513930053,0.0995850622407,0.828689982217,0.00474214582098,0.0,0.0583876704209
2014/11/14,18,0.0,0.00504002371776,0.0871627631189,0.868959383338,0.00148235991699,0.0,0.0373554699081
2014/12/26,17,0.0,0.00682290121626,0.124888757045,0.796499555028,0.00296647878968,0.000296647878968,0.0685256600415
2014/12/11,17,0.0,0.00922344540315,0.0996727164534,0.803332341565,0.00476048795001,0.0,0.0830110086284
2014/9/12,17,0.0,0.00893388921977,0.121798689696,0.804645622394,0.00327575938058,0.000297796307326,0.0610482430018
2014/11/10,7,0.0,0.00956080071706,0.100089632507,0.767851807589,0.00597550044816,0.0,0.116522258739
2014/11/3,17,0.0,0.0110612855007,0.0923766816143,0.821524663677,0.00418535127055,0.000896860986547,0.0699551569507
2014/12/30,17,0.0,0.010170505534,0.115465151062,0.79389769668,0.00418785521986,0.000299132515704,0.0759796589889
2014/9/25,17,0.0,0.00629307761462,0.121666167216,0.789931075817,0.00329637398861,0.000299670362601,0.0785136350015
2014/10/30,17,0.0,0.00869565217391,0.0965517241379,0.820689655172,0.00599700149925,0.000899550224888,0.0671664167916
2014/11/25,18,0.0,0.00360468609192,0.0991288675278,0.860919194953,0.00120156203064,0.0,0.0351456893962
2014/12/31,7,0.0,0.00691521346963,0.110643415514,0.755261575466,0.00691521346963,0.000300661455201,0.119963920625
2014/11/17,17,0.0,0.00962406015038,0.104962406015,0.812030075188,0.00451127819549,0.000601503759398,0.0682706766917
2014/12/25,17,0.0,0.0105294825511,0.104392298436,0.790613718412,0.00661853188929,0.000601684717208,0.0872442839952
2014/12/22,16,0.0,0.00813008130081,0.0870219813309,0.778982234267,0.0063233965673,0.000301114122252,0.119241192412
2014/12/19,17,0.0,0.00873230954532,0.14302920807,0.760915386932,0.00572116832279,0.000301114122252,0.0813008130081
2014/12/9,18,0.0,0.00421813799337,0.10424826755,0.847544441097,0.00210906899669,0.0,0.0418800843628
2014/11/28,17,0.0,0.0102502261079,0.129333735303,0.786554115164,0.00452215857703,0.000602954476937,0.0687368103708
2014/12/5,18,0.0,0.00664652567976,0.0963746223565,0.848942598187,0.00271903323263,0.000302114803625,0.0450151057402
2014/9/30,17,0.0,0.00907441016334,0.137023593466,0.780399274047,0.00453720508167,0.000604960677556,0.0683605565638
2014/11/21,17,0.0,0.00877723970944,0.129539951574,0.782384987893,0.00605326876513,0.000302663438257,0.0729418886199
2014/8/1,7,0.0,0.00877989706328,0.0457160157433,0.837117771723,0.00696336663639,0.0,0.101422948834
2014/10/24,7,0.0,0.00970285021225,0.101576713159,0.760157671316,0.00576106731352,0.000909642207398,0.121892055791
2014/11/4,7,0.0,0.0109190172884,0.114952987564,0.733697300576,0.00636942675159,0.0,0.134061267819
2014/8/28,7,0.0,0.00546116504854,0.0385315533981,0.806432038835,0.00485436893204,0.000606796116505,0.14411407767
2014/12/25,7,0.0,0.013058001822,0.121469784391,0.749164895232,0.00485879137565,0.0,0.111448527179
2014/12/19,7,0.0,0.0103406326034,0.119829683698,0.748175182482,0.00669099756691,0.000304136253041,0.114659367397
2014/9/26,17,0.0,0.00730816077954,0.116930572473,0.798721071864,0.00517661388551,0.000609013398295,0.0712545676005
2014/11/18,17,0.0,0.0103595368678,0.112736136502,0.793113954906,0.00457038391225,0.0,0.0792199878123
2014/12/26,7,0.0,0.00915750915751,0.119658119658,0.750915750916,0.00671550671551,0.0,0.113553113553
2014/12/30,7,0.0,0.00885225885226,0.110195360195,0.770757020757,0.00396825396825,0.00030525030525,0.105921855922
2014/12/24,17,0.0,0.0110058086212,0.107918067869,0.789666768572,0.00244573524916,0.000917150718435,0.0880464689697
2014/9/30,8,0.0,0.00734843845683,0.0318432333129,0.822718922229,0.00398040416412,0.000918554807103,0.13319044703
2014/10/31,17,0.0,0.00796568627451,0.132965686275,0.784620098039,0.00520833333333,0.0,0.0692401960784
2014/12/5,7,0.0,0.00582464745555,0.103310852238,0.766094420601,0.00643776824034,0.0,0.118332311465
2014/11/7,7,0.0,0.00766871165644,0.11963190184,0.761042944785,0.00521472392638,0.000306748466258,0.106134969325
2014/8/8,7,0.0,0.00797790733354,0.0392758514882,0.842282908868,0.00583000920528,0.000613685179503,0.104019637926
2014/12/5,17,0.0,0.00890116635973,0.107427869859,0.803253529773,0.00644567219153,0.000306936771025,0.073664825046
2014/9/17,18,0.0,0.00892307692308,0.0646153846154,0.884307692308,0.00307692307692,0.000307692307692,0.0387692307692
2014/10/20,18,0.0,0.00677548506314,0.0769941484447,0.874037573144,0.00369571912535,0.0,0.0384970742224
2014/8/20,8,0.0,0.00863664404688,0.0438001233806,0.835286859963,0.00370141887724,0.000308451573103,0.108266502159
2014/11/19,18,0.0,0.00648348255634,0.0762581043532,0.874652670577,0.00617474529176,0.0,0.0364309972214
2014/12/16,7,0.0,0.00803212851406,0.115539079395,0.755020080321,0.00679641643497,0.000617856039543,0.113994439296
2014/10/24,17,0.0,0.00959158415842,0.126237623762,0.778465346535,0.00587871287129,0.000309405940594,0.0795173267327
2014/8/22,18,0.0,0.00526152893841,0.0492107706592,0.902197462086,0.00433302383163,0.000309501702259,0.0386877127824
2014/12/24,18,0.0,0.00588235294118,0.0829721362229,0.86253869969,0.00371517027864,0.0,0.0448916408669
2014/12/9,17,0.0,0.0071229482812,0.111179931867,0.794053886652,0.00526478786002,0.000309693403531,0.0820687519356
2014/12/2,17,0.0,0.0105328376704,0.135377942999,0.783457249071,0.00526641883519,0.000309789343247,0.0650557620818
2014/12/3,7,0.0,0.00898946063236,0.113453192808,0.766893986361,0.00836949783013,0.000309981401116,0.101983880967
2014/10/15,18,0.0,0.00899224806202,0.0831007751938,0.86480620155,0.00279069767442,0.0,0.0403100775194
2014/8/26,18,0.0,0.00559527510103,0.0422754118744,0.904258626049,0.00248678893379,0.0,0.0453838980417
2014/8/7,7,0.0,0.00624024960998,0.0396255850234,0.838377535101,0.00592823712949,0.000624024960998,0.109204368175
2014/11/18,18,0.0,0.00781494216943,0.0772116286339,0.872147546108,0.00437636761488,0.000312597686777,0.0381369177868
2014/12/29,18,0.0,0.00689223057644,0.0996240601504,0.845551378446,0.00062656641604,0.00031328320802,0.046992481203
