holiday_type,time,cardtype0_weight,cardtype1_weight,cardtype2_weight,cardtype3_weight,cardtype4_weight,cardtype5_weight,cardtype6_weight
1,15,0.0,0.00797654429119,0.081572228481,0.775501884672,0.00556182687603,0.000225982114286,0.129161533565
1,16,0.0,0.00891282576494,0.0884931452453,0.782102747983,0.00591972335735,0.000175926641058,0.114395631009
1,17,1.19806392869e-05,0.00813621888135,0.0855705716564,0.816198165357,0.00434457467493,0.000163645742979,0.0855748430481
1,18,0.0,0.00586893808963,0.0758210266651,0.864672537189,0.00379700918703,0.000132890895766,0.0497075979733
1,19,0.0,0.00758988701196,0.0752094785386,0.84374697674,0.00436043211662,0.000129629066995,0.0689635965262
1,20,0.0,0.00836272370989,0.0745269082419,0.831085063913,0.00495417285921,0.000236670369632,0.0808344609069
1,21,0.0,0.0100187879525,0.0735068530745,0.851601798718,0.00524054139845,0.000169389528076,0.059462629328
1,22,0.0,0.0104232198049,0.0637533215672,0.893113291004,0.00382595010055,0.000158263046646,0.0287259544766
1,23,0.0,0.00959913550039,0.0581274606067,0.911634964804,0.00341468323624,0.0,0.0172237558522
2,0,0.0,0.0032679738562,0.0533772346652,0.930165774613,0.0050505050505,0.0,0.00813851181499
2,1,0.0,0.0131578947369,0.0454545454546,0.941387559809,0.0,0.0,0.0
2,4,0.0,0.00970873786408,0.00970873786408,0.912621359223,0.00970873786408,0.0,0.0582524271845
2,5,0.0,0.0112781954887,0.0177048352105,0.55650805174,0.00563909774436,0.0,0.408869819817
2,6,0.0,0.00975393290828,0.0218814083278,0.684482014598,0.00773953701519,0.0,0.276143107151
2,7,0.0,0.0109617370482,0.0415489846949,0.734778429814,0.0065790420018,0.0,0.206131806442
2,8,0.0,0.00707948047841,0.0440203887451,0.715488431686,0.00680437820875,0.000289345238391,0.226317975644
2,9,0.0,0.00773759235722,0.0541576650715,0.693254663612,0.00546716495546,0.000138657792568,0.239244256212
2,10,0.0,0.00829490237968,0.0599467651678,0.705214506077,0.00846042869974,0.000481952804298,0.217601444872
2,11,0.0,0.00764612208688,0.0683054231123,0.732780343112,0.00622189366157,0.000627852395579,0.184418365631
2,12,0.0,0.010037942424,0.0681964060692,0.767668515648,0.00595646702444,0.000175438596491,0.147965230238
2,13,0.0,0.00952636005759,0.0757218525114,0.771750242463,0.00535863579494,0.000314593705701,0.137328315468
2,14,0.0,0.0101987973897,0.0718770045349,0.786723048612,0.00632749055076,0.0,0.124873658912
2,15,0.0,0.00807101219231,0.0703024222703,0.790658153086,0.00669281955332,0.000139899272524,0.124135693626
2,16,0.0,0.00912386642709,0.0729188207272,0.80253014746,0.00672741850521,0.000411123979911,0.108288622901
2,17,0.0,0.0101394189235,0.0788825084685,0.820904498149,0.0044152426009,0.000153846153846,0.0855044857042
2,18,0.0,0.00835495111372,0.0734183077924,0.845964628254,0.00449038293187,0.0,0.0677717299079
2,19,0.0,0.0129840463535,0.0737367180375,0.811470174426,0.00592586009459,0.000255102040817,0.0956280990472
2,20,0.0,0.0104247156102,0.0774453753294,0.817658331831,0.00609865317939,0.000142775556825,0.0882301484935
2,21,0.0,0.0107233073526,0.0712066145335,0.835955683918,0.00545438379811,0.0,0.0766600103975
2,22,0.0,0.0139672292718,0.0706374504872,0.876685087109,0.00683507971089,0.0,0.031875153421
2,23,0.0,0.0085140126236,0.0644697767986,0.913131180083,0.00252525252525,0.0,0.0113597779694
