2014/8/28,23,12
2014/8/29,00,13
2014/8/29,01,11
2014/8/29,02,9
2014/8/29,03,9
2014/8/29,04,7
2014/8/29,05,19
2014/8/29,06,47
2014/8/29,07,66
2014/8/29,08,69
2014/8/29,09,67
2014/8/29,10,64
2014/8/29,11,54
2014/8/29,12,56
2014/8/29,13,54
2014/8/29,14,54
2014/8/29,15,61
2014/8/29,16,63
2014/8/29,17,61
2014/8/29,18,61
2014/8/29,19,59
2014/8/29,20,44
2014/8/29,21,38
2014/8/29,22,25
2014/8/29,23,7
2014/8/30,00,5
2014/8/30,01,2
2014/8/30,05,19
2014/8/30,06,46
2014/8/30,07,57
2014/8/30,08,62
2014/8/30,09,67
2014/8/30,10,64
2014/8/30,11,62
2014/8/30,12,62
2014/8/30,13,60
2014/8/30,14,61
2014/8/30,15,60
2014/8/30,16,56
2014/8/30,17,53
2014/8/30,18,52
2014/8/30,19,50
2014/8/30,20,48
2014/8/30,21,42
2014/8/30,22,30
2014/8/30,23,7
2014/8/31,00,5
2014/8/31,01,1
2014/8/31,04,4
2014/8/31,05,15
2014/8/31,06,36
2014/8/31,07,48
2014/8/31,08,54
2014/8/31,09,55
2014/8/31,10,59
2014/8/31,11,60
2014/8/31,12,61
2014/8/31,13,67
2014/8/31,14,65
2014/8/31,15,63
2014/8/31,16,58
2014/8/31,17,54
2014/8/31,18,54
2014/8/31,19,51
2014/8/31,20,46
2014/8/31,21,37
2014/8/31,22,22
2014/8/31,23,7
2014/9/1,00,6
2014/9/1,01,1
2014/9/1,04,1
2014/9/1,05,18
2014/9/1,06,49
2014/9/1,07,75
2014/9/1,08,75
2014/9/1,09,74
2014/9/1,10,72
2014/9/1,11,66
2014/9/1,12,63
2014/9/1,13,54
2014/9/1,14,56
2014/9/1,15,61
2014/9/1,16,73
2014/9/1,17,73
2014/9/1,18,73
2014/9/1,19,62
2014/9/1,20,54
2014/9/1,21,45
2014/9/1,22,29
2014/9/1,23,6
2014/9/2,00,5
2014/9/2,01,2
2014/9/2,04,1
2014/9/2,05,18
2014/9/2,06,50
2014/9/2,07,71
2014/9/2,08,73
2014/9/2,09,74
2014/9/2,10,69
2014/9/2,11,60
2014/9/2,12,59
2014/9/2,13,55
2014/9/2,14,58
2014/9/2,15,67
2014/9/2,16,73
2014/9/2,17,73
2014/9/2,18,73
2014/9/2,19,64
2014/9/2,20,55
2014/9/2,21,48
2014/9/2,22,31
2014/9/2,23,7
2014/9/3,00,5
2014/9/3,01,1
2014/9/3,04,1
2014/9/3,05,14
2014/9/3,06,47
2014/9/3,07,72
2014/9/3,08,73
2014/9/3,09,75
2014/9/3,10,69
2014/9/3,11,64
2014/9/3,12,59
2014/9/3,13,61
2014/9/3,14,62
2014/9/3,15,67
2014/9/3,16,71
2014/9/3,17,71
2014/9/3,18,70
2014/9/3,19,61
2014/9/3,20,52
2014/9/3,21,40
2014/9/3,22,30
2014/9/3,23,7
2014/9/4,00,6
2014/9/4,01,3
2014/9/4,04,1
2014/9/4,05,11
2014/9/4,06,46
2014/9/4,07,67
2014/9/4,08,67
2014/9/4,09,68
2014/9/4,10,68
2014/9/4,11,62
2014/9/4,12,60
2014/9/4,13,60
2014/9/4,14,59
2014/9/4,15,64
2014/9/4,16,72
2014/9/4,17,72
2014/9/4,18,72
2014/9/4,19,66
2014/9/4,20,52
2014/9/4,21,47
2014/9/4,22,29
2014/9/4,23,7
2014/9/5,00,5
2014/9/5,01,2
2014/9/5,05,18
2014/9/5,06,50
2014/9/5,07,68
2014/9/5,08,72
2014/9/5,09,71
2014/9/5,10,70
2014/9/5,11,62
2014/9/5,12,60
2014/9/5,13,57
2014/9/5,14,55
2014/9/5,15,64
2014/9/5,16,72
2014/9/5,17,70
2014/9/5,18,73
2014/9/5,19,66
2014/9/5,20,59
2014/9/5,21,45
2014/9/5,22,33
2014/9/5,23,8
2014/9/6,00,5
2014/9/6,01,2
2014/9/6,04,1
2014/9/6,05,19
2014/9/6,06,42
2014/9/6,07,53
2014/9/6,08,63
2014/9/6,09,68
2014/9/6,10,68
2014/9/6,11,68
2014/9/6,12,66
2014/9/6,13,69
2014/9/6,14,69
2014/9/6,15,65
2014/9/6,16,63
2014/9/6,17,58
2014/9/6,18,56
2014/9/6,19,52
2014/9/6,20,48
2014/9/6,21,39
2014/9/6,22,33
2014/9/6,23,5
2014/9/7,00,3
2014/9/7,01,1
2014/9/7,02,1
2014/9/7,03,1
2014/9/7,04,2
2014/9/7,05,17
2014/9/7,06,38
2014/9/7,07,50
2014/9/7,08,57
2014/9/7,09,66
2014/9/7,10,68
2014/9/7,11,69
2014/9/7,12,68
2014/9/7,13,65
2014/9/7,14,67
2014/9/7,15,66
2014/9/7,16,70
2014/9/7,17,63
2014/9/7,18,58
2014/9/7,19,56
2014/9/7,20,51
2014/9/7,21,45
2014/9/7,22,31
2014/9/7,23,7
2014/9/8,00,4
2014/9/8,01,1
2014/9/8,04,1
2014/9/8,05,19
2014/9/8,06,42
2014/9/8,07,58
2014/9/8,08,61
2014/9/8,09,64
2014/9/8,10,61
2014/9/8,11,62
2014/9/8,12,60
2014/9/8,13,67
2014/9/8,14,70
2014/9/8,15,75
2014/9/8,16,69
2014/9/8,17,67
2014/9/8,18,64
2014/9/8,19,58
2014/9/8,20,48
2014/9/8,21,44
2014/9/8,22,36
2014/9/8,23,15
2014/9/9,00,4
2014/9/9,01,2
2014/9/9,02,1
2014/9/9,04,1
2014/9/9,05,20
2014/9/9,06,45
2014/9/9,07,70
2014/9/9,08,73
2014/9/9,09,72
2014/9/9,10,66
2014/9/9,11,60
2014/9/9,12,61
2014/9/9,13,60
2014/9/9,14,59
2014/9/9,15,65
2014/9/9,16,68
2014/9/9,17,70
2014/9/9,18,70
2014/9/9,19,66
2014/9/9,20,47
2014/9/9,21,42
2014/9/9,22,28
2014/9/9,23,6
2014/9/10,00,5
2014/9/10,01,2
2014/9/10,04,1
2014/9/10,05,14
2014/9/10,06,49
2014/9/10,07,70
2014/9/10,08,73
2014/9/10,09,72
2014/9/10,10,67
2014/9/10,11,63
2014/9/10,12,65
2014/9/10,13,61
2014/9/10,14,62
2014/9/10,15,73
2014/9/10,16,80
2014/9/10,17,79
2014/9/10,18,78
2014/9/10,19,71
2014/9/10,20,59
2014/9/10,21,48
2014/9/10,22,30
2014/9/10,23,7
2014/9/11,00,4
2014/9/11,05,19
2014/9/11,06,51
2014/9/11,07,65
2014/9/11,08,67
2014/9/11,09,67
2014/9/11,10,60
2014/9/11,11,58
2014/9/11,12,54
2014/9/11,13,55
2014/9/11,14,58
2014/9/11,15,65
2014/9/11,16,71
2014/9/11,17,72
2014/9/11,18,72
2014/9/11,19,63
2014/9/11,20,56
2014/9/11,21,49
2014/9/11,22,32
2014/9/11,23,9
2014/9/12,00,7
2014/9/12,01,2
2014/9/12,05,20
2014/9/12,06,55
2014/9/12,07,74
2014/9/12,08,77
2014/9/12,09,71
2014/9/12,10,64
2014/9/12,11,61
2014/9/12,12,61
2014/9/12,13,61
2014/9/12,14,62
2014/9/12,15,70
2014/9/12,16,75
2014/9/12,17,74
2014/9/12,18,75
2014/9/12,19,68
2014/9/12,20,54
2014/9/12,21,46
2014/9/12,22,33
2014/9/12,23,9
2014/9/13,00,6
2014/9/13,01,2
2014/9/13,05,17
2014/9/13,06,47
2014/9/13,07,55
2014/9/13,08,60
2014/9/13,09,68
2014/9/13,10,71
2014/9/13,11,68
2014/9/13,12,62
2014/9/13,13,61
2014/9/13,14,61
2014/9/13,15,67
2014/9/13,16,66
2014/9/13,17,61
2014/9/13,18,58
2014/9/13,19,54
2014/9/13,20,49
2014/9/13,21,41
2014/9/13,22,25
2014/9/13,23,7
2014/9/14,00,7
2014/9/14,01,2
2014/9/14,04,1
2014/9/14,05,19
2014/9/14,06,45
2014/9/14,07,55
2014/9/14,08,59
2014/9/14,09,65
2014/9/14,10,63
2014/9/14,11,66
2014/9/14,12,67
2014/9/14,13,67
2014/9/14,14,64
2014/9/14,15,70
2014/9/14,16,71
2014/9/14,17,62
2014/9/14,18,56
2014/9/14,19,52
2014/9/14,20,48
2014/9/14,21,43
2014/9/14,22,27
2014/9/14,23,4
2014/9/15,00,3
2014/9/15,01,1
2014/9/15,05,18
2014/9/15,06,51
2014/9/15,07,74
2014/9/15,08,77
2014/9/15,09,75
2014/9/15,10,69
2014/9/15,11,58
2014/9/15,12,54
2014/9/15,13,50
2014/9/15,14,54
2014/9/15,15,73
2014/9/15,16,76
2014/9/15,17,76
2014/9/15,18,77
2014/9/15,19,69
2014/9/15,20,54
2014/9/15,21,42
2014/9/15,22,28
2014/9/15,23,7
2014/9/16,00,5
2014/9/16,01,1
2014/9/16,05,17
2014/9/16,06,48
2014/9/16,07,75
2014/9/16,08,79
2014/9/16,09,78
2014/9/16,10,72
2014/9/16,11,66
2014/9/16,12,60
2014/9/16,13,58
2014/9/16,14,55
2014/9/16,15,62
2014/9/16,16,74
2014/9/16,17,75
2014/9/16,18,77
2014/9/16,19,59
2014/9/16,20,54
2014/9/16,21,45
2014/9/16,22,26
2014/9/16,23,6
2014/9/17,00,4
2014/9/17,01,1
2014/9/17,05,20
2014/9/17,06,51
2014/9/17,07,72
2014/9/17,08,75
2014/9/17,09,74
2014/9/17,10,71
2014/9/17,11,63
2014/9/17,12,56
2014/9/17,13,57
2014/9/17,14,62
2014/9/17,15,71
2014/9/17,16,71
2014/9/17,17,74
2014/9/17,18,72
2014/9/17,19,66
2014/9/17,20,57
2014/9/17,21,44
2014/9/17,22,23
2014/9/17,23,5
2014/9/18,00,5
2014/9/18,01,2
2014/9/18,05,14
2014/9/18,06,41
2014/9/18,07,66
2014/9/18,08,67
2014/9/18,09,68
2014/9/18,10,66
2014/9/18,11,55
2014/9/18,12,53
2014/9/18,13,54
2014/9/18,14,55
2014/9/18,15,62
2014/9/18,16,68
2014/9/18,17,66
2014/9/18,18,66
2014/9/18,19,58
2014/9/18,20,43
2014/9/18,21,37
2014/9/18,22,23
2014/9/18,23,4
2014/9/19,00,3
2014/9/19,01,1
2014/9/19,05,19
2014/9/19,06,48
2014/9/19,07,66
2014/9/19,08,69
2014/9/19,09,67
2014/9/19,10,67
2014/9/19,11,56
2014/9/19,12,52
2014/9/19,13,52
2014/9/19,14,52
2014/9/19,15,55
2014/9/19,16,63
2014/9/19,17,65
2014/9/19,18,67
2014/9/19,19,61
2014/9/19,20,48
2014/9/19,21,39
2014/9/19,22,25
2014/9/19,23,4
2014/9/20,00,4
2014/9/20,01,1
2014/9/20,02,1
2014/9/20,03,1
2014/9/20,05,13
2014/9/20,06,37
2014/9/20,07,49
2014/9/20,08,56
2014/9/20,09,61
2014/9/20,10,60
2014/9/20,11,59
2014/9/20,12,57
2014/9/20,13,57
2014/9/20,14,57
2014/9/20,15,57
2014/9/20,16,56
2014/9/20,17,50
2014/9/20,18,49
2014/9/20,19,47
2014/9/20,20,41
2014/9/20,21,36
2014/9/20,22,22
2014/9/20,23,6
2014/9/21,00,4
2014/9/21,01,2
2014/9/21,02,1
2014/9/21,03,1
2014/9/21,04,1
2014/9/21,05,9
2014/9/21,06,36
2014/9/21,07,46
2014/9/21,08,54
2014/9/21,09,59
2014/9/21,10,59
2014/9/21,11,57
2014/9/21,12,58
2014/9/21,13,59
2014/9/21,14,63
2014/9/21,15,64
2014/9/21,16,55
2014/9/21,17,52
2014/9/21,18,50
2014/9/21,19,46
2014/9/21,20,42
2014/9/21,21,38
2014/9/21,22,26
2014/9/21,23,4
2014/9/22,00,4
2014/9/22,01,3
2014/9/22,05,15
2014/9/22,06,45
2014/9/22,07,64
2014/9/22,08,65
2014/9/22,09,65
2014/9/22,10,63
2014/9/22,11,62
2014/9/22,12,59
2014/9/22,13,58
2014/9/22,14,58
2014/9/22,15,65
2014/9/22,16,71
2014/9/22,17,71
2014/9/22,18,72
2014/9/22,19,63
2014/9/22,20,51
2014/9/22,21,44
2014/9/22,22,27
2014/9/22,23,6
2014/9/23,00,4
2014/9/23,01,3
2014/9/23,02,1
2014/9/23,03,1
2014/9/23,05,17
2014/9/23,06,43
2014/9/23,07,62
2014/9/23,08,64
2014/9/23,09,62
2014/9/23,10,58
2014/9/23,11,54
2014/9/23,12,50
2014/9/23,13,49
2014/9/23,14,51
2014/9/23,15,59
2014/9/23,16,61
2014/9/23,17,66
2014/9/23,18,67
2014/9/23,19,58
2014/9/23,20,49
2014/9/23,21,39
2014/9/23,22,22
2014/9/23,23,6
2014/9/24,00,5
2014/9/24,01,2
2014/9/24,05,16
2014/9/24,06,47
2014/9/24,07,67
2014/9/24,08,68
2014/9/24,09,69
2014/9/24,10,70
2014/9/24,11,62
2014/9/24,12,60
2014/9/24,13,56
2014/9/24,14,60
2014/9/24,15,64
2014/9/24,16,68
2014/9/24,17,68
2014/9/24,18,69
2014/9/24,19,61
2014/9/24,20,55
2014/9/24,21,45
2014/9/24,22,23
2014/9/24,23,5
2014/9/25,00,3
2014/9/25,01,3
2014/9/25,02,1
2014/9/25,03,1
2014/9/25,04,2
2014/9/25,05,15
2014/9/25,06,48
2014/9/25,07,65
2014/9/25,08,63
2014/9/25,09,63
2014/9/25,10,59
2014/9/25,11,54
2014/9/25,12,57
2014/9/25,13,55
2014/9/25,14,56
2014/9/25,15,64
2014/9/25,16,70
2014/9/25,17,71
2014/9/25,18,70
2014/9/25,19,59
2014/9/25,20,53
2014/9/25,21,43
2014/9/25,22,28
2014/9/25,23,6
2014/9/26,00,5
2014/9/26,01,2
2014/9/26,05,15
2014/9/26,06,45
2014/9/26,07,65
2014/9/26,08,68
2014/9/26,09,68
2014/9/26,10,62
2014/9/26,11,55
2014/9/26,12,54
2014/9/26,13,52
2014/9/26,14,51
2014/9/26,15,61
2014/9/26,16,65
2014/9/26,17,66
2014/9/26,18,63
2014/9/26,19,54
2014/9/26,20,46
2014/9/26,21,35
2014/9/26,22,20
2014/9/26,23,5
2014/9/27,00,4
2014/9/27,01,2
2014/9/27,02,1
2014/9/27,03,1
2014/9/27,05,15
2014/9/27,06,34
2014/9/27,07,48
2014/9/27,08,56
2014/9/27,09,60
2014/9/27,10,61
2014/9/27,11,58
2014/9/27,12,57
2014/9/27,13,55
2014/9/27,14,55
2014/9/27,15,55
2014/9/27,16,51
2014/9/27,17,50
2014/9/27,18,46
2014/9/27,19,44
2014/9/27,20,39
2014/9/27,21,33
2014/9/27,22,23
2014/9/27,23,4
2014/9/28,00,5
2014/9/28,01,2
2014/9/28,02,1
2014/9/28,03,1
2014/9/28,05,13
2014/9/28,06,40
2014/9/28,07,59
2014/9/28,08,61
2014/9/28,09,63
2014/9/28,10,57
2014/9/28,11,48
2014/9/28,12,48
2014/9/28,13,46
2014/9/28,14,48
2014/9/28,15,57
2014/9/28,16,64
2014/9/28,17,64
2014/9/28,18,63
2014/9/28,19,54
2014/9/28,20,43
2014/9/28,21,40
2014/9/28,22,20
2014/9/28,23,5
2014/9/29,00,6
2014/9/29,01,5
2014/9/29,02,1
2014/9/29,05,11
2014/9/29,06,41
2014/9/29,07,61
2014/9/29,08,63
2014/9/29,09,61
2014/9/29,10,57
2014/9/29,11,49
2014/9/29,12,42
2014/9/29,13,46
2014/9/29,14,49
2014/9/29,15,56
2014/9/29,16,62
2014/9/29,17,65
2014/9/29,18,65
2014/9/29,19,58
2014/9/29,20,48
2014/9/29,21,39
2014/9/29,22,26
2014/9/29,23,5
2014/9/30,00,4
2014/9/30,01,4
2014/9/30,02,1
2014/9/30,05,10
2014/9/30,06,34
2014/9/30,07,54
2014/9/30,08,59
2014/9/30,09,59
2014/9/30,10,57
2014/9/30,11,51
2014/9/30,12,46
2014/9/30,13,44
2014/9/30,14,47
2014/9/30,15,58
2014/9/30,16,60
2014/9/30,17,65
2014/9/30,18,65
2014/9/30,19,63
2014/9/30,20,53
2014/9/30,21,46
2014/9/30,22,36
2014/9/30,23,6
2014/10/1,00,4
2014/10/1,01,2
2014/10/1,05,10
2014/10/1,06,31
2014/10/1,07,56
2014/10/1,08,65
2014/10/1,09,66
2014/10/1,10,66
2014/10/1,11,64
2014/10/1,12,64
2014/10/1,13,65
2014/10/1,14,64
2014/10/1,15,65
2014/10/1,16,62
2014/10/1,17,59
2014/10/1,18,56
2014/10/1,19,49
2014/10/1,20,46
2014/10/1,21,41
2014/10/1,22,31
2014/10/1,23,12
2014/10/2,00,5
2014/10/2,01,3
2014/10/2,05,14
2014/10/2,06,36
