2014/8/8,06,55
2014/8/8,07,76
2014/8/8,08,82
2014/8/8,09,81
2014/8/8,10,79
2014/8/8,11,75
2014/8/8,12,69
2014/8/8,13,70
2014/8/8,14,69
2014/8/8,15,78
2014/8/8,16,81
2014/8/8,17,82
2014/8/8,18,82
2014/8/8,19,74
2014/8/8,20,62
2014/8/8,21,51
2014/8/8,22,32
2014/8/8,23,12
2014/8/9,00,12
2014/8/9,01,10
2014/8/9,02,7
2014/8/9,03,7
2014/8/9,04,8
2014/8/9,05,18
2014/8/9,06,46
2014/8/9,07,64
2014/8/9,08,72
2014/8/9,09,74
2014/8/9,10,72
2014/8/9,11,73
2014/8/9,12,74
2014/8/9,13,74
2014/8/9,14,72
2014/8/9,15,67
2014/8/9,16,66
2014/8/9,17,62
2014/8/9,18,62
2014/8/9,19,57
2014/8/9,20,51
2014/8/9,21,42
2014/8/9,22,29
2014/8/9,23,8
2014/8/10,00,7
2014/8/10,01,3
2014/8/10,04,1
2014/8/10,05,8
2014/8/10,06,41
2014/8/10,07,58
2014/8/10,08,61
2014/8/10,09,68
2014/8/10,10,74
2014/8/10,11,75
2014/8/10,12,74
2014/8/10,13,75
2014/8/10,14,70
2014/8/10,15,74
2014/8/10,16,72
2014/8/10,17,68
2014/8/10,18,56
2014/8/10,19,55
2014/8/10,20,52
2014/8/10,21,47
2014/8/10,22,28
2014/8/10,23,6
2014/8/11,00,5
2014/8/11,01,1
2014/8/13,19,1
2014/8/13,21,1
2014/8/13,22,2
2014/8/13,23,1
2014/8/14,00,1
2014/8/14,05,9
2014/8/14,06,52
2014/8/14,07,81
2014/8/14,08,86
2014/8/14,09,87
2014/8/14,10,82
2014/8/14,11,77
2014/8/14,12,69
2014/8/14,13,70
2014/8/14,14,72
2014/8/14,15,85
2014/8/14,16,89
2014/8/14,17,88
2014/8/14,18,87
2014/8/14,19,77
2014/8/14,20,64
2014/8/14,21,54
2014/8/14,22,32
2014/8/14,23,7
2014/8/15,00,8
2014/8/15,01,2
2014/8/15,06,5
2014/8/15,07,5
2014/8/15,08,5
2014/8/15,09,5
2014/8/15,10,6
2014/8/15,11,5
2014/8/15,12,4
2014/8/15,13,2
2014/8/15,14,2
2014/8/15,15,2
2014/8/15,16,2
2014/8/15,17,3
2014/8/15,18,3
2014/8/15,19,4
2014/8/15,20,4
2014/8/15,21,5
2014/8/15,22,5
2014/8/15,23,1
2014/8/16,00,1
2014/8/16,04,1
2014/8/16,05,9
2014/8/16,06,47
2014/8/16,07,67
2014/8/16,08,71
2014/8/16,09,79
2014/8/16,10,80
2014/8/16,11,80
2014/8/16,12,80
2014/8/16,13,84
2014/8/16,14,82
2014/8/16,15,79
2014/8/16,16,78
2014/8/16,17,70
2014/8/16,18,64
2014/8/16,19,63
2014/8/16,20,58
2014/8/16,21,53
2014/8/16,22,32
2014/8/16,23,9
2014/8/17,00,7
2014/8/17,01,2
2014/8/17,05,11
2014/8/17,06,44
2014/8/17,07,57
2014/8/17,08,67
2014/8/17,09,75
2014/8/17,10,76
2014/8/17,11,73
2014/8/17,12,77
2014/8/17,13,77
2014/8/17,14,78
2014/8/17,15,75
2014/8/17,16,70
2014/8/17,17,65
2014/8/17,18,64
2014/8/17,19,61
2014/8/17,20,55
2014/8/17,21,53
2014/8/17,22,28
2014/8/17,23,7
2014/8/18,00,6
2014/8/18,01,1
2014/8/18,07,1
2014/8/18,21,1
2014/8/18,22,1
2014/8/18,23,1
2014/8/19,04,1
2014/8/19,05,14
2014/8/19,06,58
2014/8/19,07,82
2014/8/19,08,84
2014/8/19,09,84
2014/8/19,10,79
2014/8/19,11,73
2014/8/19,12,69
2014/8/19,13,68
2014/8/19,14,69
2014/8/19,15,76
2014/8/19,16,78
2014/8/19,17,77
2014/8/19,18,77
2014/8/19,19,71
2014/8/19,20,61
2014/8/19,21,53
2014/8/19,22,32
2014/8/19,23,13
2014/8/20,00,11
2014/8/20,01,5
2014/8/20,02,6
2014/8/20,03,5
2014/8/20,04,6
2014/8/20,05,16
2014/8/20,06,47
2014/8/20,07,68
2014/8/20,08,75
2014/8/20,09,75
2014/8/20,10,71
2014/8/20,11,61
2014/8/20,12,57
2014/8/20,13,58
2014/8/20,14,59
2014/8/20,15,62
2014/8/20,16,71
2014/8/20,17,71
2014/8/20,18,71
2014/8/20,19,61
2014/8/20,20,54
2014/8/20,21,44
2014/8/20,22,28
2014/8/20,23,6
2014/8/21,00,13
2014/8/21,01,8
2014/8/21,02,6
2014/8/21,03,6
2014/8/21,04,6
2014/8/21,05,17
2014/8/21,06,51
2014/8/21,07,78
2014/8/21,08,84
2014/8/21,09,83
2014/8/21,10,78
2014/8/21,11,70
2014/8/21,12,64
2014/8/21,13,64
2014/8/21,14,60
2014/8/21,15,71
2014/8/21,16,75
2014/8/21,17,76
2014/8/21,18,75
2014/8/21,19,66
2014/8/21,20,57
2014/8/21,21,51
2014/8/21,22,33
2014/8/21,23,9
2014/8/22,05,12
2014/8/22,06,59
2014/8/22,07,84
2014/8/22,08,87
2014/8/22,09,82
2014/8/22,10,74
2014/8/22,11,72
2014/8/22,12,70
2014/8/22,13,69
2014/8/22,14,67
2014/8/22,15,77
2014/8/22,16,81
2014/8/22,17,80
2014/8/22,18,77
2014/8/22,19,71
2014/8/22,20,64
2014/8/22,21,55
2014/8/22,22,45
2014/8/22,23,12
2014/8/23,00,10
2014/8/23,01,4
2014/8/23,04,1
2014/8/23,05,11
2014/8/23,06,42
2014/8/23,07,62
2014/8/23,08,67
2014/8/23,09,72
2014/8/23,10,75
2014/8/23,11,73
2014/8/23,12,73
2014/8/23,13,78
2014/8/23,14,74
2014/8/23,15,73
2014/8/23,16,72
2014/8/23,17,65
2014/8/23,18,64
2014/8/23,19,60
2014/8/23,20,58
2014/8/23,21,49
2014/8/23,22,33
2014/8/23,23,9
2014/8/24,00,7
2014/8/24,01,3
2014/8/24,05,10
2014/8/24,06,43
2014/8/24,07,61
2014/8/24,08,69
2014/8/24,09,77
2014/8/24,10,79
2014/8/24,11,79
2014/8/24,12,77
2014/8/24,13,80
2014/8/24,14,76
2014/8/24,15,72
2014/8/24,16,67
2014/8/24,17,61
2014/8/24,18,58
2014/8/24,19,55
2014/8/24,20,56
2014/8/24,21,49
2014/8/24,22,35
2014/8/24,23,9
2014/8/25,00,7
2014/8/25,01,3
2014/8/25,04,3
2014/8/25,05,18
2014/8/25,06,60
2014/8/25,07,87
2014/8/25,08,89
2014/8/25,09,86
2014/8/25,10,80
2014/8/25,11,74
2014/8/25,12,70
2014/8/25,13,71
2014/8/25,14,68
2014/8/25,15,80
2014/8/25,16,81
2014/8/25,17,82
2014/8/25,18,79
2014/8/25,19,70
2014/8/25,20,58
2014/8/25,21,52
2014/8/25,22,29
2014/8/25,23,9
2014/8/26,00,6
2014/8/26,01,2
2014/8/26,02,1
2014/8/26,03,2
2014/8/26,04,2
2014/8/26,05,9
2014/8/26,06,58
2014/8/26,07,79
2014/8/26,08,81
2014/8/26,09,79
2014/8/26,10,76
2014/8/26,11,66
2014/8/26,12,64
2014/8/26,13,66
2014/8/26,14,64
2014/8/26,15,77
2014/8/26,16,79
2014/8/26,17,79
2014/8/26,18,79
2014/8/26,19,72
2014/8/26,20,58
2014/8/26,21,53
2014/8/26,22,32
2014/8/26,23,10
2014/8/27,00,8
2014/8/27,01,2
2014/8/27,05,11
2014/8/27,06,51
2014/8/27,07,79
2014/8/27,08,84
2014/8/27,09,83
2014/8/27,10,78
2014/8/27,11,70
2014/8/27,12,62
2014/8/27,13,62
2014/8/27,14,65
2014/8/27,15,77
2014/8/27,16,83
2014/8/27,17,82
2014/8/27,18,82
2014/8/27,19,69
2014/8/27,20,57
2014/8/27,21,52
2014/8/27,22,38
2014/8/27,23,19
2014/8/28,00,13
2014/8/28,01,9
2014/8/28,02,6
2014/8/28,03,6
2014/8/28,04,7
2014/8/28,05,17
2014/8/28,06,56
2014/8/28,07,79
2014/8/28,08,82
2014/8/28,09,85
2014/8/28,10,79
2014/8/28,11,65
2014/8/28,12,63
2014/8/28,13,62
2014/8/28,14,59
2014/8/28,15,66
2014/8/28,16,69
2014/8/28,17,69
2014/8/28,18,68
2014/8/28,19,56
2014/8/28,20,46
2014/8/28,21,41
2014/8/28,22,28
2014/8/28,23,13
2014/8/29,00,13
2014/8/29,01,9
2014/8/29,02,6
2014/8/29,03,6
2014/8/29,04,6
2014/8/29,05,14
2014/8/29,06,53
2014/8/29,07,80
2014/8/29,08,83
2014/8/29,09,81
2014/8/29,10,79
2014/8/29,11,66
2014/8/29,12,65
2014/8/29,13,65
2014/8/29,14,64
2014/8/29,15,69
2014/8/29,16,77
2014/8/29,17,76
2014/8/29,18,76
2014/8/29,19,70
2014/8/29,20,56
2014/8/29,21,49
2014/8/29,22,32
2014/8/29,23,11
2014/8/30,00,8
2014/8/30,01,2
2014/8/30,05,11
2014/8/30,06,44
2014/8/30,07,70
2014/8/30,08,78
2014/8/30,09,82
2014/8/30,10,82
2014/8/30,11,79
2014/8/30,12,80
2014/8/30,13,77
2014/8/30,14,73
2014/8/30,15,71
2014/8/30,16,64
2014/8/30,17,60
2014/8/30,18,59
2014/8/30,19,54
2014/8/30,20,52
2014/8/30,21,49
2014/8/30,22,34
2014/8/30,23,9
2014/8/31,00,6
2014/8/31,01,3
2014/8/31,04,2
2014/8/31,05,12
2014/8/31,06,48
2014/8/31,07,62
2014/8/31,08,71
2014/8/31,09,75
2014/8/31,10,76
2014/8/31,11,75
2014/8/31,12,76
2014/8/31,13,76
2014/8/31,14,70
2014/8/31,15,70
2014/8/31,16,66
2014/8/31,17,63
2014/8/31,18,59
2014/8/31,19,57
2014/8/31,20,55
2014/8/31,21,53
2014/8/31,22,30
2014/8/31,23,9
2014/9/1,00,7
2014/9/1,04,1
2014/9/1,05,14
2014/9/1,06,59
2014/9/1,07,90
2014/9/1,08,89
2014/9/1,09,87
2014/9/1,10,84
2014/9/1,11,80
2014/9/1,12,72
2014/9/1,13,72
2014/9/1,14,72
2014/9/1,15,84
2014/9/1,16,89
2014/9/1,17,92
2014/9/1,18,90
2014/9/1,19,77
2014/9/1,20,65
2014/9/1,21,57
2014/9/1,22,33
2014/9/1,23,7
2014/9/2,00,6
2014/9/2,01,2
2014/9/2,04,1
2014/9/2,05,12
2014/9/2,06,58
2014/9/2,07,87
2014/9/2,08,89
2014/9/2,09,88
2014/9/2,10,85
2014/9/2,11,76
2014/9/2,12,74
2014/9/2,13,73
2014/9/2,14,73
2014/9/2,15,88
2014/9/2,16,90
2014/9/2,17,90
2014/9/2,18,89
2014/9/2,19,81
2014/9/2,20,74
2014/9/2,21,63
2014/9/2,22,42
2014/9/2,23,9
2014/9/3,00,7
2014/9/3,01,2
2014/9/3,05,9
2014/9/3,06,54
2014/9/3,07,87
2014/9/3,08,88
2014/9/3,09,87
2014/9/3,10,85
2014/9/3,11,83
2014/9/3,12,76
2014/9/3,13,73
2014/9/3,14,76
2014/9/3,15,80
2014/9/3,16,83
2014/9/3,17,83
2014/9/3,18,83
2014/9/3,19,78
2014/9/3,20,63
2014/9/3,21,50
2014/9/3,22,34
2014/9/3,23,8
2014/9/4,00,6
2014/9/4,01,2
2014/9/4,04,1
2014/9/4,05,15
2014/9/4,06,61
2014/9/4,07,88
2014/9/4,08,87
2014/9/4,09,84
2014/9/4,10,84
2014/9/4,11,80
2014/9/4,12,76
2014/9/4,13,73
2014/9/4,14,73
2014/9/4,15,84
2014/9/4,16,87
2014/9/4,17,87
2014/9/4,18,87
2014/9/4,19,78
2014/9/4,20,69
2014/9/4,21,58
2014/9/4,22,36
2014/9/4,23,6
2014/9/5,00,5
2014/9/5,01,1
2014/9/5,05,14
2014/9/5,06,54
2014/9/5,07,84
2014/9/5,08,87
2014/9/5,09,87
2014/9/5,10,79
2014/9/5,11,72
2014/9/5,12,67
2014/9/5,13,66
2014/9/5,14,64
2014/9/5,15,75
2014/9/5,16,84
2014/9/5,17,84
2014/9/5,18,83
2014/9/5,19,81
2014/9/5,20,67
2014/9/5,21,58
2014/9/5,22,46
2014/9/5,23,12
2014/9/6,00,6
2014/9/6,01,2
2014/9/6,04,1
2014/9/6,05,14
2014/9/6,06,43
2014/9/6,07,60
2014/9/6,08,72
2014/9/6,09,80
2014/9/6,10,81
2014/9/6,11,82
2014/9/6,12,83
2014/9/6,13,83
2014/9/6,14,85
2014/9/6,15,85
2014/9/6,16,81
2014/9/6,17,73
2014/9/6,18,76
2014/9/6,19,69
2014/9/6,20,64
2014/9/6,21,57
2014/9/6,22,44
2014/9/6,23,11
2014/9/7,00,6
2014/9/7,01,2
2014/9/7,04,1
2014/9/7,05,12
2014/9/7,06,47
2014/9/7,07,66
2014/9/7,08,74
2014/9/7,09,84
2014/9/7,10,83
2014/9/7,11,83
2014/9/7,12,85
2014/9/7,13,83
2014/9/7,14,82
2014/9/7,15,85
2014/9/7,16,84
2014/9/7,17,80
2014/9/7,18,73
2014/9/7,19,70
2014/9/7,20,64
2014/9/7,21,60
2014/9/7,22,44
2014/9/7,23,14
2014/9/8,00,8
2014/9/8,01,2
2014/9/8,04,1
2014/9/8,05,12
2014/9/8,06,49
2014/9/8,07,74
2014/9/8,08,76
2014/9/8,09,80
2014/9/8,10,81
2014/9/8,11,82
2014/9/8,12,81
2014/9/8,13,85
2014/9/8,14,88
2014/9/8,15,91
2014/9/8,16,87
2014/9/8,17,85
2014/9/8,18,85
2014/9/8,19,80
2014/9/8,20,71
2014/9/8,21,70
2014/9/8,22,59
2014/9/8,23,28
2014/9/9,00,13
2014/9/9,01,6
2014/9/9,02,2
2014/9/9,04,1
2014/9/9,05,16
2014/9/9,06,57
2014/9/9,07,90
2014/9/9,08,91
2014/9/9,09,88
2014/9/9,10,84
2014/9/9,11,78
2014/9/9,12,75
2014/9/9,13,71
2014/9/9,14,72
2014/9/9,15,81
2014/9/9,16,85
2014/9/9,17,89
2014/9/9,18,89
2014/9/9,19,81
2014/9/9,20,62
2014/9/9,21,54
2014/9/9,22,35
2014/9/9,23,9
2014/9/10,00,7
2014/9/10,01,2
2014/9/10,04,1
2014/9/10,05,13
2014/9/10,06,64
2014/9/10,07,85
2014/9/10,08,88
2014/9/10,09,86
2014/9/10,10,81
2014/9/10,11,75
2014/9/10,12,68
2014/9/10,13,69
2014/9/10,14,66
2014/9/10,15,79
2014/9/10,16,86
2014/9/10,17,88
2014/9/10,18,87
2014/9/10,19,81
2014/9/10,20,64
2014/9/10,21,56
2014/9/10,22,41
2014/9/10,23,9
2014/9/11,00,8
2014/9/11,01,3
2014/9/11,02,2
2014/9/11,03,2
2014/9/11,04,2
2014/9/11,05,15
2014/9/11,06,64
2014/9/11,07,87
2014/9/11,08,88
2014/9/11,09,87
2014/9/11,10,82
2014/9/11,11,76
2014/9/11,12,71
2014/9/11,13,67
2014/9/11,14,66
2014/9/11,15,76
2014/9/11,16,84
2014/9/11,17,84
2014/9/11,18,84
2014/9/11,19,74
2014/9/11,20,67
2014/9/11,21,54
2014/9/11,22,37
2014/9/11,23,9
2014/9/12,00,8
2014/9/12,01,3
2014/9/12,05,13
2014/9/12,06,60
2014/9/12,07,89
2014/9/12,08,90
2014/9/12,09,84
2014/9/12,10,80
2014/9/12,11,74
2014/9/12,12,71
2014/9/12,13,71
2014/9/12,14,71
2014/9/12,15,82
2014/9/12,16,84
2014/9/12,17,83
2014/9/12,18,82
2014/9/12,19,78
2014/9/12,20,66
2014/9/12,21,58
2014/9/12,22,37
2014/9/12,23,12
2014/9/13,00,9
2014/9/13,01,3
2014/9/13,05,11
2014/9/13,06,50
2014/9/13,07,70
2014/9/13,08,75
2014/9/13,09,78
2014/9/13,10,79
2014/9/13,11,78
2014/9/13,12,73
2014/9/13,13,73
2014/9/13,14,74
2014/9/13,15,76
2014/9/13,16,78
2014/9/13,17,75
2014/9/13,18,72
2014/9/13,19,71
2014/9/13,20,68
2014/9/13,21,62
2014/9/13,22,44
2014/9/13,23,10
2014/9/14,00,8
2014/9/14,01,3
2014/9/14,04,1
2014/9/14,05,15
2014/9/14,06,49
2014/9/14,07,67
2014/9/14,08,71
2014/9/14,09,77
2014/9/14,10,78
2014/9/14,11,80
2014/9/14,12,80
2014/9/14,13,81
2014/9/14,14,76
2014/9/14,15,80
2014/9/14,16,79
2014/9/14,17,73
2014/9/14,18,68
2014/9/14,19,65
2014/9/14,20,62
2014/9/14,21,59
2014/9/14,22,36
2014/9/14,23,10
2014/9/15,00,8
2014/9/15,01,3
2014/9/15,05,16
2014/9/15,06,58
2014/9/15,07,85
2014/9/15,08,88
2014/9/15,09,87
2014/9/15,10,80
2014/9/15,11,72
2014/9/15,12,68
2014/9/15,13,68
2014/9/15,14,66
2014/9/15,15,80
2014/9/15,16,86
2014/9/15,17,88
2014/9/15,18,89
2014/9/15,19,82
2014/9/15,20,67
2014/9/15,21,55
2014/9/15,22,39
2014/9/15,23,12
2014/9/16,00,10
2014/9/16,01,2
2014/9/16,05,12
2014/9/16,06,57
2014/9/16,07,87
2014/9/16,08,87
2014/9/16,09,84
2014/9/16,10,79
2014/9/16,11,73
2014/9/16,12,70
2014/9/16,13,66
2014/9/16,14,64
2014/9/16,15,74
2014/9/16,16,86
2014/9/16,17,87
2014/9/16,18,87
2014/9/16,19,77
2014/9/16,20,67
2014/9/16,21,58
2014/9/16,22,40
2014/9/16,23,10
2014/9/17,00,9
2014/9/17,01,2
2014/9/17,02,1
2014/9/17,03,1
2014/9/17,04,1
2014/9/17,05,17
2014/9/17,06,60
2014/9/17,07,86
2014/9/17,08,84
2014/9/17,09,84
2014/9/17,10,81
2014/9/17,11,72
2014/9/17,12,68
2014/9/17,13,65
2014/9/17,14,68
2014/9/17,15,80
2014/9/17,16,86
2014/9/17,17,86
2014/9/17,18,84
2014/9/17,19,74
2014/9/17,20,65
2014/9/17,21,53
2014/9/17,22,39
2014/9/17,23,10
2014/9/18,00,9
2014/9/18,01,4
2014/9/18,05,10
2014/9/18,06,57
2014/9/18,07,78
2014/9/18,08,79
2014/9/18,09,76
2014/9/18,10,70
2014/9/18,11,62
2014/9/18,12,61
2014/9/18,13,66
2014/9/18,14,68
2014/9/18,15,80
2014/9/18,16,84
2014/9/18,17,83
2014/9/18,18,81
2014/9/18,19,75
2014/9/18,20,58
2014/9/18,21,54
2014/9/18,22,33
2014/9/18,23,7
2014/9/19,00,7
2014/9/19,01,3
2014/9/19,02,1
2014/9/19,03,1
2014/9/19,04,1
2014/9/19,05,14
2014/9/19,06,56
2014/9/19,07,76
2014/9/19,08,80
2014/9/19,09,78
2014/9/19,10,74
2014/9/19,11,68
2014/9/19,12,67
2014/9/19,13,64
2014/9/19,14,62
2014/9/19,15,75
2014/9/19,16,83
2014/9/19,17,83
2014/9/19,18,84
2014/9/19,19,80
2014/9/19,20,67
2014/9/19,21,57
2014/9/19,22,39
2014/9/19,23,9
2014/9/20,00,9
2014/9/20,01,2
2014/9/20,02,1
2014/9/20,03,1
2014/9/20,05,12
2014/9/20,06,46
2014/9/20,07,65
2014/9/20,08,73
2014/9/20,09,77
2014/9/20,10,75
2014/9/20,11,75
2014/9/20,12,75
2014/9/20,13,77
2014/9/20,14,75
2014/9/20,15,75
2014/9/20,16,73
2014/9/20,17,68
2014/9/20,18,66
2014/9/20,19,66
2014/9/20,20,59
2014/9/20,21,51
2014/9/20,22,36
2014/9/20,23,9
2014/9/21,00,7
2014/9/21,05,5
2014/9/21,06,41
2014/9/21,07,55
2014/9/21,08,67
2014/9/21,09,74
2014/9/21,10,73
2014/9/21,11,72
2014/9/21,12,71
2014/9/21,13,74
2014/9/21,14,72
2014/9/21,15,72
2014/9/21,16,66
2014/9/21,17,63
2014/9/21,18,59
2014/9/21,19,60
2014/9/21,20,55
2014/9/21,21,49
2014/9/21,22,35
2014/9/21,23,9
2014/9/22,00,8
2014/9/22,01,3
2014/9/22,05,11
2014/9/22,06,59
2014/9/22,07,84
2014/9/22,08,84
2014/9/22,09,83
2014/9/22,10,81
2014/9/22,11,73
2014/9/22,12,74
2014/9/22,13,68
2014/9/22,14,69
2014/9/22,15,81
2014/9/22,16,89
2014/9/22,17,87
2014/9/22,18,89
2014/9/22,19,80
2014/9/22,20,63
2014/9/22,21,54
2014/9/22,22,37
2014/9/22,23,12
2014/9/23,00,9
2014/9/23,01,5
2014/9/23,02,1
2014/9/23,03,1
2014/9/23,05,11
2014/9/23,06,59
2014/9/23,07,79
2014/9/23,08,79
2014/9/23,09,78
2014/9/23,10,74
2014/9/23,11,66
2014/9/23,12,63
2014/9/23,13,62
2014/9/23,14,62
2014/9/23,15,78
2014/9/23,16,84
2014/9/23,17,83
2014/9/23,18,85
2014/9/23,19,75
2014/9/23,20,61
2014/9/23,21,54
2014/9/23,22,37
2014/9/23,23,12
2014/9/24,00,7
2014/9/24,01,3
2014/9/24,05,9
2014/9/24,06,55
2014/9/24,07,77
2014/9/24,08,79
2014/9/24,09,80
2014/9/24,10,78
2014/9/24,11,67
2014/9/24,12,69
2014/9/24,13,63
2014/9/24,14,68
2014/9/24,15,79
2014/9/24,16,83
2014/9/24,17,81
2014/9/24,18,81
2014/9/24,19,68
2014/9/24,20,63
2014/9/24,21,56
2014/9/24,22,36
2014/9/24,23,9
2014/9/25,00,4
2014/9/25,01,2
2014/9/25,02,1
2014/9/25,03,1
2014/9/25,04,1
2014/9/25,05,10
2014/9/25,06,53
2014/9/25,07,79
2014/9/25,08,78
2014/9/25,09,77
2014/9/25,10,76
2014/9/25,11,64
2014/9/25,12,65
2014/9/25,13,63
2014/9/25,14,63
2014/9/25,15,78
2014/9/25,16,83
2014/9/25,17,82
2014/9/25,18,84
2014/9/25,19,76
2014/9/25,20,65
2014/9/25,21,55
2014/9/25,22,34
2014/9/25,23,7
2014/9/26,00,6
2014/9/26,01,3
2014/9/26,05,10
2014/9/26,06,44
2014/9/26,07,75
2014/9/26,08,73
2014/9/26,09,74
2014/9/26,10,71
2014/9/26,11,59
2014/9/26,12,61
2014/9/26,13,60
2014/9/26,14,64
2014/9/26,15,74
2014/9/26,16,77
2014/9/26,17,77
2014/9/26,18,76
2014/9/26,19,66
2014/9/26,20,59
2014/9/26,21,48
2014/9/26,22,33
2014/9/26,23,10
2014/9/27,00,8
2014/9/27,01,3
2014/9/27,02,1
2014/9/27,03,1
2014/9/27,05,8
2014/9/27,06,39
2014/9/27,07,54
2014/9/27,08,67
2014/9/27,09,69
2014/9/27,10,71
2014/9/27,11,69
2014/9/27,12,68
2014/9/27,13,69
2014/9/27,14,66
2014/9/27,15,66
2014/9/27,16,61
2014/9/27,17,58
2014/9/27,18,58
2014/9/27,19,57
2014/9/27,20,50
2014/9/27,21,47
2014/9/27,22,33
2014/9/27,23,8
2014/9/28,00,8
2014/9/28,01,3
2014/9/28,02,1
2014/9/28,03,1
2014/9/28,05,6
2014/9/28,06,51
2014/9/28,07,73
2014/9/28,08,74
2014/9/28,09,71
2014/9/28,10,66
2014/9/28,11,62
2014/9/28,12,58
2014/9/28,13,54
2014/9/28,14,58
2014/9/28,15,72
2014/9/28,16,80
2014/9/28,17,79
2014/9/28,18,78
2014/9/28,19,65
2014/9/28,20,53
2014/9/28,21,51
2014/9/28,22,29
2014/9/28,23,9
2014/9/29,00,8
2014/9/29,01,2
2014/9/29,02,1
2014/9/29,05,6
2014/9/29,06,45
2014/9/29,07,73
2014/9/29,08,72
2014/9/29,09,72
2014/9/29,10,66
2014/9/29,11,58
2014/9/29,12,55
2014/9/29,13,57
2014/9/29,14,59
2014/9/29,15,75
2014/9/29,16,78
2014/9/29,17,78
2014/9/29,18,77
2014/9/29,19,65
2014/9/29,20,53
2014/9/29,21,48
2014/9/29,22,33
2014/9/29,23,10
2014/9/30,00,8
2014/9/30,01,4
2014/9/30,02,2
2014/9/30,05,8
2014/9/30,06,46
2014/9/30,07,68
2014/9/30,08,71
2014/9/30,09,70
2014/9/30,10,68
2014/9/30,11,61
2014/9/30,12,53
2014/9/30,13,56
2014/9/30,14,56
2014/9/30,15,69
2014/9/30,16,73
2014/9/30,17,74
2014/9/30,18,74
2014/9/30,19,71
2014/9/30,20,59
2014/9/30,21,45
2014/9/30,22,35
2014/9/30,23,12
2014/10/1,00,8
2014/10/1,01,4
2014/10/1,02,1
2014/10/1,05,7
2014/10/1,06,34
2014/10/1,07,63
2014/10/1,08,77
